ReferencedObjectDB,ReferencedObjectSchema,ReferencedObjectName,ReferencingObject,ReferencingObjectDB,ReferencingObjectSchema,ReferencingObjectName
BI_PRD_DWH,dm,FctActiviteit,BI_PRD_DWH,dbo,View_ActiviteitenDoor
BI_PRD_DWH,dm,DimContactPersoon,BI_PRD_DWH,dbo,View_ActiviteitenDoorUitgeslotenContactpersonen
BI_PRD_DWH,dwh,Verkoopkans,BI_PRD_DWH,dbo,View_ActiviteitenDoorUitgeslotenContactpersonen
BI_PRD_DWH,dbo,View_ActiviteitenDoor,BI_PRD_DWH,dbo,View_ActiviteitenDoorUitgeslotenContactpersonen
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_aflopende_afkoop
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_aflopende_afkoop
BI_PRD_DWH,dm,FctFactuurOmzetDetail,BI_PRD_DWH,dbo,View_aflopende_afkoop
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2014
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2014
BI_PRD_DWH,dm,DimArtikel,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2014
BI_PRD_DWH,dm,FctFactuurOmzetDetail,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2014
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2015
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2015
BI_PRD_DWH,dm,DimArtikel,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2015
BI_PRD_DWH,dm,FctFactuurOmzetDetail,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2015
BI_PRD_DWH,dm,DimMethodemarkt,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2016
BI_PRD_DWH,dm,Dimgeneriekemethode,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2016
BI_PRD_DWH,dm,FctFactuurOmzetDetail,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2016
BI_PRD_DWH,dm,FctBoekenlijst_Methode,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2016
BI_PRD_DWH,dwh,artikel,BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2016
BI_PRD_DWH,dwh,Artikel,BI_PRD_DWH,dbo,View_ArtikelMethodeCodeExtern
BI_PRD_DWH,dwh,TitelBestand,BI_PRD_DWH,dbo,View_ArtikelMethodeCodeExtern
BI_PRD_DWH,dm,DimArtikel,BI_PRD_DWH,dbo,View_artikelproject
BI_PRD_DWH,dm,DimProjectStructuur,BI_PRD_DWH,dbo,View_artikelproject
BI_PRD_DWH,dm,DimCrmAccount,BI_PRD_DWH,dbo,View_BackWardBegroting
BI_PRD_DWH,dwh,BedrijfsFunctie,BI_PRD_DWH,dbo,View_BedrijfsFuncties_Door
smi_sandbox,smi,ConnectionOpportunity,BI_PRD_DWH,dbo,View_BelContacten
BI_PRD_DWH,dm,DimCrmAccount,BI_PRD_DWH,dbo,View_BelContacten
BI_PRD_DWH,dm,DimGeneriekeMethode,BI_PRD_DWH,dbo,View_BelContacten
BI_PRD_DWH,dbo,View_QueryVK_DatumNU,BI_PRD_DWH,dbo,View_BelContacten
