Database,Schema,ObjectNaam,ObjectType
BI_PRD_DWH,dbo,View_Account360_bkl,VIEW
BI_PRD_DWH,dbo,View_Account360_bkl_2019,VIEW
BI_PRD_DWH,dbo,View_Account360_bkl_2020,VIEW
BI_PRD_DWH,dbo,View_Account360_bkl_2020_EAN_BO,VIEW
BI_PRD_DWH,dbo,View_Account360_bkl_2020_Methode,VIEW
BI_PRD_DWH,dbo,View_Account360_bkl_VO,VIEW
BI_PRD_DWH,dbo,View_AccountBegrotingBO,VIEW
BI_PRD_DWH,dbo,View_ActiviteitenDoorUitgeslotenContactpersonen,VIEW
BI_PRD_DWH,dbo,View_aflopende_afkoop,VIEW
BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2014,VIEW
BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2015,VIEW
BI_PRD_DWH,dbo,View_aflopende_afkoop_inc2016,VIEW
BI_PRD_DWH,dbo,View_ArtikelMethodeCodeExtern,VIEW
BI_PRD_DWH,dbo,View_artikelproject,VIEW
BI_PRD_DWH,dbo,View_BedrijfsFuncties_Door,VIEW
BI_PRD_DWH,dbo,View_BelContacten,VIEW
BI_PRD_DWH,dbo,View_BelContactenBO,VIEW
BI_PRD_DWH,dbo,View_BelFormat,VIEW
BI_PRD_DWH,dbo,View_BelLijst_Algemeen,VIEW
BI_PRD_DWH,dbo,View_Bex_Control,VIEW
BI_PRD_DWH,dbo,View_BFC_VO,VIEW
BI_PRD_DWH,dbo,View_BKL_perAccount,VIEW
BI_PRD_DWH,dbo,View_Boekenlijst_aanlevering,VIEW
BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN,VIEW
BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN_Project,VIEW
BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN_WELZIJN,VIEW
BI_PRD_DWH,dbo,View_Boekenlijst_MBO_EAN,VIEW
BI_PRD_DWH,dbo,View_Carmel_BFC,VIEW
BI_PRD_DWH,dbo,View_Carmel_ID,VIEW
BI_PRD_DWH,dbo,View_check_vechtdal,VIEW
BI_PRD_DWH,dbo,view_checkbkl_ean_levering,VIEW
BI_PRD_DWH,dbo,View_CheckBKLAlfa,VIEW
BI_PRD_DWH,dbo,View_checkeanbkl,VIEW
BI_PRD_DWH,dbo,View_CheckLeerjaarMethode,VIEW
BI_PRD_DWH,dbo,View_CheckMethodeVerkoop,VIEW
BI_PRD_DWH,dbo,View_Checks_BKL_Mixed,VIEW
BI_PRD_DWH,dbo,View_Checks_LL,VIEW
BI_PRD_DWH,dbo,View_Checks_VO_BKL,VIEW
BI_PRD_DWH,dbo,View_Checks_VO_BKL_ALTERNATIEF,VIEW
BI_PRD_DWH,dbo,View_Checks_VO_BKL_EAN,VIEW
BI_PRD_DWH,dbo,View_Checks_VO_BKL_JL,VIEW
BI_PRD_DWH,dbo,View_CheckVerkoopkansen,VIEW
BI_PRD_DWH,dbo,View_CheckVerkoopkansenEAN,VIEW
BI_PRD_DWH,dbo,View_ClickSelection,VIEW
BI_PRD_DWH,dbo,View_Connected_Contacts_VK,VIEW
BI_PRD_DWH,dbo,View_ConnectionBestContact_upload,VIEW
BI_PRD_DWH,dbo,View_ConnectionResultaat,VIEW
BI_PRD_DWH,dbo,View_Contact_Special,VIEW
BI_PRD_DWH,dbo,View_Contacts_BFC_DIR_ICT,VIEW
BI_PRD_DWH,dbo,View_Contacts_Docenten,VIEW
BI_PRD_DWH,dbo,View_ContactsDirectieAdres,VIEW
BI_PRD_DWH,dbo,View_Copy_Rules_VO,VIEW
BI_PRD_DWH,dbo,View_CorrigeerVerkoopkans,VIEW
BI_PRD_DWH,dbo,View_CRMGebruik,VIEW
BI_PRD_DWH,dbo,View_CrossSelectiePO,VIEW
BI_PRD_DWH,dbo,View_Datum_licenties_interval,VIEW
BI_PRD_DWH,dbo,View_DG,VIEW
BI_PRD_DWH,dbo,View_DG_VO,VIEW
BI_PRD_DWH,dbo,View_DimAanbestedingBestuur,VIEW
BI_PRD_DWH,dbo,View_DimAccountEigenaar,VIEW
BI_PRD_DWH,dbo,View_DimArtikel,VIEW
BI_PRD_DWH,dbo,View_DimArtikel_schoon,VIEW
BI_PRD_DWH,rls,View_DimArtikelType,VIEW
BI_PRD_DWH,dbo,View_DimArtikelType_verkeerd,VIEW
BI_PRD_DWH,dbo,View_DimContacts,VIEW
BI_PRD_DWH,dbo,View_DimCrmAccount_NoScribe,VIEW
BI_PRD_DWH,dbo,View_DimCrmAccountLRNline,VIEW
BI_PRD_DWH,dbo,View_DimDatum3P_onder,VIEW
BI_PRD_DWH,dbo,View_DimDatumActiviteit,VIEW
BI_PRD_DWH,dbo,View_DimDatumOnder,VIEW
BI_PRD_DWH,dbo,View_DimDatumOnder_AlleJaren,VIEW
BI_PRD_DWH,dbo,View_DimDatumOnderLic,VIEW
BI_PRD_DWH,dbo,View_DimDoelgroep,VIEW
BI_PRD_DWH,dbo,View_DimEigenaar,VIEW
BI_PRD_DWH,dbo,View_DimEigenaarIssue,VIEW
BI_PRD_DWH,dbo,View_DimGeneriekMethodeOud,VIEW
BI_PRD_DWH,dbo,View_DimHoofdSchool,VIEW
BI_PRD_DWH,dbo,View_DimLeerbehoefte_Mailgroep,VIEW
BI_PRD_DWH,dbo,View_DimLocatie,VIEW
BI_PRD_DWH,dbo,View_DimMethodeMarkt,VIEW
BI_PRD_DWH,dbo,View_DimRelatie_Bestuur,VIEW
BI_PRD_DWH,dbo,View_DimRelatie_kort,VIEW
BI_PRD_DWH,rls,View_DimRelatie_Locaties,VIEW
BI_PRD_DWH,dbo,View_DimRelatie_Locaties_TLN_VO,VIEW
BI_PRD_DWH,dbo,View_DimRelatie_Pilot,VIEW
BI_PRD_DWH,dbo,View_DimRelatie_Scholen,VIEW
BI_PRD_DWH,dbo,View_Directie_VO,VIEW
BI_PRD_DWH,dbo,View_DirectLeveren,VIEW
BI_PRD_DWH,dbo,View_DirectLeveren_Factuurregels,VIEW
BI_PRD_DWH,dbo,View_DirectLeveren_Factuurregels_AlleKlanten,VIEW
BI_PRD_DWH,dbo,View_DirectLeveren_Factuurregels_AlleKlanten_obv_Orders,VIEW
BI_PRD_DWH,dbo,View_DirectLeveren_Factuurregels_SIVON,VIEW
BI_PRD_DWH,dbo,View_dmDimContactPersoonPrive,VIEW
BI_PRD_DWH,dbo,View_dmDimContactPersoonZakelijk,VIEW
BI_PRD_DWH,dbo,View_DocentAantallen,VIEW
BI_PRD_DWH,dbo,View_DocentCRM_MBO,VIEW
BI_PRD_DWH,dbo,View_DocentCRM_PO,VIEW
BI_PRD_DWH,dbo,View_DocentCRM_VO,VIEW
BI_PRD_DWH,dbo,View_DocentMappingToegang,VIEW
BI_PRD_DWH,dbo,View_Doelen_VerdelingAccounts,VIEW
BI_PRD_DWH,dbo,View_Doelen_YAGO,VIEW
BI_PRD_DWH,dbo,View_Doelgroep_vs_Licentie,VIEW
BI_PRD_DWH,dbo,View_DoelgroepOudeMethodes,VIEW
BI_PRD_DWH,dbo,View_DuoBestuur,VIEW
BI_PRD_DWH,dbo,View_EmailLijst_met_doelgroep,VIEW
BI_PRD_DWH,dbo,View_EmailLijst_met_doelgroep_DigV,VIEW
BI_PRD_DWH,dbo,View_EOB,VIEW
BI_PRD_DWH,dbo,View_ExamenBoekenlijst,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_afzetHBO,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_afzetMBO,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_afzetPO,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_afzetVO,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_Examenbundel,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_ExternSysteem,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_FeniksKaternen,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_Got,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_MBO Zorg,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_NT2,VIEW
BI_PRD_DWH,dbo,View_FactuurDetails_tbvLevertijd,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_EAN,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_EAN_HBO,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_EAN_InclFonds,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_EAN_JL,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_EAN_Mix,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_EAN_PBI,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_EAN_ROC,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_EAN_Salz,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_Locatie_leerjaar,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_MBO_Methode_2017,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_MBO_Methode_2017_engels,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_Methode,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_Methode_2022,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_Methode_Doelgroep_LMC,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_Methode_Doelgroep_LRNLine,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_Methode_LearnBeat,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_Methode_LL_MBO,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_Methode_LL_MBO_oud,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_Methode_PO,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_Methode_ROC,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_PO_Engels_2020,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_PO_REK_2020,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_PO_TaaSpe,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_PO_TaaSpe_2020,VIEW
BI_PRD_DWH,dbo,View_FctBoekenlijst_PO_TaaSpe_2021_b,VIEW
BI_PRD_DWH,dbo,View_FctBoekenLijst2020,VIEW
BI_PRD_DWH,dbo,View_FctBoekingJaar,VIEW
BI_PRD_DWH,dbo,View_FctBoekingMnd,VIEW
BI_PRD_DWH,dbo,View_FctBoekingYtd_reporting_som,VIEW
BI_PRD_DWH,dbo,View_FctFactuurdetails,VIEW
BI_PRD_DWH,dbo,View_FctLeadsBijVK,VIEW
BI_PRD_DWH,dbo,View_FctLeadsPerweek,VIEW
BI_PRD_DWH,dbo,View_FctLicenties_Licenties_per_artikel,VIEW
BI_PRD_DWH,dbo,View_FctOnderwijs_dm,VIEW
BI_PRD_DWH,dbo,View_FctOnderwijs_LL,VIEW
BI_PRD_DWH,dbo,View_FctOnderwijs_PO,VIEW
BI_PRD_DWH,dbo,View_FctOnderwijs_Relatief,VIEW
BI_PRD_DWH,dbo,View_FctOnderwijsBoekenlijstBO,VIEW
BI_PRD_DWH,dbo,View_FctOnderwijsLeerBehoefte,VIEW
BI_PRD_DWH,dbo,View_FctOnderwijsLeerjaarLeerbehoefteMethode_TSH_Upload,VIEW
BI_PRD_DWH,dbo,View_FctOnderwijsLeerjaarLeerbehoefteMethode_Upload_PO,VIEW
BI_PRD_DWH,dbo,View_FctOnderwijsLeerjaarLeerbehoefteMethode_Upload_VO,VIEW
BI_PRD_DWH,rls,View_FctOrder_ART_LB_Bestuur,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Bestuur,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Bestuur_DLK,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Bestuur_RLS,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Locatie_Persoon_2020,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Locatie_Persoon_2021Klanten,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Locatie_Persoon_AFKOOP_PO,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Locatie_Persoon_Digitaal2019,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Locatie_Persoon_Funnel,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Locatie_Persoon_NT2,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Locatie_Persoon_NT2_CODEIJSB,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ART_LB_Locatie_Persoon_NT2_Zebra,VIEW
BI_PRD_DWH,dbo,View_FctOrder_BestellendePersonen,VIEW
BI_PRD_DWH,dbo,View_FctOrder_Bex_LB_Locatie_persoon,VIEW
BI_PRD_DWH,dbo,View_FctOrder_BEX_LB_MBW,VIEW
BI_PRD_DWH,dbo,View_FctOrder_Bex_LB_reporting,VIEW
BI_PRD_DWH,dbo,View_FctOrder_Bex_LB_reporting_aanvraagwk,VIEW
BI_PRD_DWH,dbo,View_FctOrder_Bex_Personen,VIEW
BI_PRD_DWH,dbo,View_FctOrder_Carmel,VIEW
BI_PRD_DWH,dbo,View_FctOrder_DirecteLevering,VIEW
BI_PRD_DWH,dbo,View_FctOrder_FunnelStatus_Bex_LB,VIEW
BI_PRD_DWH,dbo,View_FctOrder_Logistiek,VIEW
BI_PRD_DWH,dbo,View_FctOrder_MBO_Lead_Engels,VIEW
BI_PRD_DWH,dbo,View_FctOrder_PO_Lead,VIEW
BI_PRD_DWH,dbo,View_FctOrder_Taalverhaal,VIEW
BI_PRD_DWH,dbo,View_FctOrder_tbvLevertijd,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ZZ_na_20160101,VIEW
BI_PRD_DWH,dbo,View_FctOrder_ZZ_na_20180801,VIEW
BI_PRD_DWH,dbo,View_FctProjectAnalyse_reporting_cumulatief,VIEW
BI_PRD_DWH,dbo,View_FctProjectLogistiekPrognose,VIEW
BI_PRD_DWH,dbo,View_FctProjectLogistiekWerkelijk,VIEW
BI_PRD_DWH,dbo,View_FctProjectReport,VIEW
BI_PRD_DWH,dbo,View_FctProjectReport_PBI,VIEW
BI_PRD_DWH,dbo,View_FctProjectReportCumulatief,VIEW
BI_PRD_DWH,dbo,View_FctSchoolLeerbehoefteNT2,VIEW
BI_PRD_DWH,dbo,View_FctTakenBijVK,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017_analyse,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017_NU_lead,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017_reporting_account,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017_reporting_BO_aanpassing,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017_reporting_bup20180322,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017_Reporting_fase_VK_NU_VS_VR,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017_reporting_som_groei_yago,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017_Reporting_som_type,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017_reporting_wk30_account,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2016_2017_WK30,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_201627,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2017_2018_WK30,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2017_2018_WK30_tbv_Historie,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_2017_2018_WK38,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_alle,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_BackwardPlanning_BO,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_BackwardPlanning_BO_2019,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_BackwardPlanning_BO_2019_incl,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_LastWK,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkans_Learnbeat,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkansActiviteitLaatst,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopkansNuvsYago,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopKansSimpel,VIEW
BI_PRD_DWH,dbo,View_FctVerkoopKansSimpelPO,VIEW
BI_PRD_DWH,dbo,View_FctVKWK,VIEW
BI_PRD_DWH,dbo,View_FctVoucher,VIEW
BI_PRD_DWH,dbo,View_FctVoucher_NT2,VIEW
BI_PRD_DWH,dbo,View_Finance_LangeTermijn,VIEW
BI_PRD_DWH,dbo,View_Finance_MaandRapportage,VIEW
BI_PRD_DWH,dbo,View_Finance_UltraKorteTermijn,VIEW
BI_PRD_DWH,dbo,View_FinanceTest,VIEW
BI_PRD_DWH,dbo,View_Gebruik_BKL_nu,VIEW
BI_PRD_DWH,dbo,View_Gebruik_Methode_PO,VIEW
BI_PRD_DWH,dbo,View_Gebruik_PO,VIEW
BI_PRD_DWH,dbo,View_Gebruik_PO_historie2020,VIEW
BI_PRD_DWH,dbo,View_Gebruik_PO_historie2021,VIEW
BI_PRD_DWH,dbo,View_gebruiksaandelenVO_SMI_Sandbox_TM,VIEW
BI_PRD_DWH,dbo,View_HistorischPatroon,VIEW
BI_PRD_DWH,dbo,View_InhoudDB_Overzicht,VIEW
BI_PRD_DWH,dbo,View_invoeringen,VIEW
BI_PRD_DWH,dbo,View_laatste_actie_Verkoopkans,VIEW
BI_PRD_DWH,dbo,View_LB2,VIEW
BI_PRD_DWH,dbo,View_LeadsCumulatief,VIEW
BI_PRD_DWH,dbo,View_Leerbehoefte_OWT_LJ_VO,VIEW
BI_PRD_DWH,dbo,View_LeerbehoefteLocatiePotentieel,VIEW
BI_PRD_DWH,dbo,View_LeerbehoefteLocatiePotentieelBO,VIEW
BI_PRD_DWH,dbo,View_LeerbehoefteLocatiePotentieelBO_2,VIEW
BI_PRD_DWH,dbo,View_LeerbehoefteLocatiePotentieelPO,VIEW
BI_PRD_DWH,dbo,View_LeerbehoefteLocatiePotentieelVO,VIEW
BI_PRD_DWH,dbo,View_LeerbehoefteOnderwijsBO,VIEW
BI_PRD_DWH,dbo,View_LeerbehoefteOnderwijsPO,VIEW
BI_PRD_DWH,dbo,View_LeerbehoefteOnderwijsVO,VIEW
BI_PRD_DWH,dbo,View_LeerlingenOnderwijs,VIEW
BI_PRD_DWH,dbo,View_LeerlingenOnderwijsVerloop,VIEW
BI_PRD_DWH,dbo,View_Licenties_AT2,VIEW
BI_PRD_DWH,dbo,View_licenties_DWH,VIEW
BI_PRD_DWH,dbo,View_licenties_DWH_Geo,VIEW
BI_PRD_DWH,dbo,View_Licenties_PBI,VIEW
BI_PRD_DWH,dbo,View_Licenties_PBI_PO_groep,VIEW
BI_PRD_DWH,dbo,View_Licenties_PBI_TIE,VIEW
BI_PRD_DWH,dbo,View_Licenties_PBI_TVNU,VIEW
BI_PRD_DWH,dbo,View_Licenties_reference_UID_school,VIEW
BI_PRD_DWH,dbo,View_Licenties_TVNU,VIEW
BI_PRD_DWH,dbo,View_LicentiesActueel_PBI_PO_groep,VIEW
BI_PRD_DWH,dbo,View_LicentiesActueel_PBI_PO_Locatie,VIEW
BI_PRD_DWH,dbo,View_LL_perAccount,VIEW
BI_PRD_DWH,dbo,View_Locatie_TPC_Duo_TM,VIEW
BI_PRD_DWH,dbo,View_Matrix_BKL,VIEW
BI_PRD_DWH,dbo,View_MatrixCheckVK,VIEW
BI_PRD_DWH,dbo,View_MBO_algemeneVakken,VIEW
BI_PRD_DWH,dbo,View_MBO_algemeneVakken_Docenten,VIEW
BI_PRD_DWH,dbo,View_Meldingen_EOB_Door,VIEW
BI_PRD_DWH,dbo,View_MethodeGebruik,VIEW
BI_PRD_DWH,dbo,View_MissendeBoekenlijsten,VIEW
BI_PRD_DWH,dbo,View_NPS_Score,VIEW
BI_PRD_DWH,dbo,View_Oder_tbvLevertijd,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikel,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikel_check,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikel_LangeTermijn,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikelDigitaal,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikelDigitaalPerKlant,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikelDigitaalPerKlant2019,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikelDigitaalPerKlant2020,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikelPerKlant_LangeTermijn,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikelPerKlant_LangeTermijn_CheckTLN,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikelPerKlant_LangeTermijn_examen,VIEW
BI_PRD_DWH,dbo,View_OmzetPerArtikelPerKlant_LT_Ytd,VIEW
BI_PRD_DWH,dbo,View_OmzetPerJaarPerArtikel,VIEW
BI_PRD_DWH,dbo,View_Opleidingen_LeerBehoefte,VIEW
BI_PRD_DWH,dbo,View_OpleidingID,VIEW
BI_PRD_DWH,dbo,View_Order_vs_Verkoopkans_vs_Gebruik,VIEW
BI_PRD_DWH,dbo,View_PlatformKeuze,VIEW
BI_PRD_DWH,dbo,View_PlatformPO,VIEW
BI_PRD_DWH,dbo,View_PlatformPO_LangeTermijn,VIEW
BI_PRD_DWH,dbo,View_PlatformVO,VIEW
BI_PRD_DWH,dbo,View_PlatformVO_DuitsBB,VIEW
BI_PRD_DWH,dbo,View_PlatformVO_LangeTermijn_20152019,VIEW
BI_PRD_DWH,dbo,View_PlatformVO_LangeTermijn_20152020,VIEW
BI_PRD_DWH,dbo,View_PlatformVO_LangeTermijn_20182020,VIEW
BI_PRD_DWH,dbo,View_PlatformVO_LangeTermijn_Aanbesteding,VIEW
BI_PRD_DWH,dbo,View_PlatformVO_LangeTermijn_oud,VIEW
BI_PRD_DWH,dbo,View_PO_Methode_Meerdere_Vakken,VIEW
BI_PRD_DWH,dbo,View_PO_Segment,VIEW
BI_PRD_DWH,dbo,View_PO_Vervangers,VIEW
BI_PRD_DWH,dbo,View_Prijs_gerealiseerd,VIEW
BI_PRD_DWH,dbo,View_PrijsPerArtikel,VIEW
BI_PRD_DWH,dbo,View_ProductDimensie,VIEW
BI_PRD_DWH,dbo,View_ProjectAnalyse_reporting,VIEW
BI_PRD_DWH,dbo,View_ProjectOmzetBegroting,VIEW
BI_PRD_DWH,dbo,View_ProjectOmzetPrognose,VIEW
BI_PRD_DWH,dbo,View_ProjectOmzetWerkelijk,VIEW
BI_PRD_DWH,dbo,View_QueryPlatform,VIEW
BI_PRD_DWH,dbo,View_QueryVK_2datums,VIEW
BI_PRD_DWH,dbo,View_QueryVK_3datums,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumEIND,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumNU_Closed,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumNU_Consolidated,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumNU_GewonnenRetentie_PO,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumNU_HardUitgesteld_PO,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumNU_HardVerloren_PO,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumNU_org,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumNU_test,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumNU_Verloren,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumNU_ZachtUitgesteld_PO,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumNU_ZachtVerloren_PO,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumVRG_Closed,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumVRG_Consolidated,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumVRG_org,VIEW
BI_PRD_DWH,dbo,View_QueryVK_DatumVRG_test,VIEW
BI_PRD_DWH,dbo,View_QueryVK_NU_VRG_PBI,VIEW
BI_PRD_DWH,dbo,View_QueryVK_NU_VRG_tbvTraining,VIEW
BI_PRD_DWH,dbo,View_QueryVK_NU_VRG_YAGO,VIEW
BI_PRD_DWH,dbo,View_QueryVK_NU_VRGPO,VIEW
BI_PRD_DWH,dbo,View_QueryVK_Regel_BO,VIEW
BI_PRD_DWH,dbo,View_QueryVKPO_BEX,VIEW
BI_PRD_DWH,dbo,View_Rapportage_Doelen_kort,VIEW
BI_PRD_DWH,dbo,View_RelatieHierachie_FAKE,VIEW
BI_PRD_DWH,dbo,View_RelatieHierachie_Old,VIEW
BI_PRD_DWH,dbo,View_RelatieHierachy_LMC,VIEW
BI_PRD_DWH,dbo,View_ReportVK_v2,VIEW
BI_PRD_DWH,dbo,View_ReportVK_v3,VIEW
BI_PRD_DWH,dbo,View_ReportVK_VKtype,VIEW
BI_PRD_DWH,dbo,View_ReportVKS_Lost,VIEW
BI_PRD_DWH,dbo,View_Response_verwerking,VIEW
BI_PRD_DWH,dbo,View_RosBenchMark,VIEW
BI_PRD_DWH,dbo,View_SchooltasActiveringen,VIEW
BI_PRD_DWH,dbo,View_SchooltasOrders,VIEW
BI_PRD_DWH,dbo,View_SchoolVertaalTabel_FctBoekenlijst,VIEW
BI_PRD_DWH,dbo,View_SelectVKVO,VIEW
BI_PRD_DWH,dbo,View_Servicing_CCCD_major,VIEW
BI_PRD_DWH,dbo,View_Status_TOV_Target_2,VIEW
BI_PRD_DWH,dbo,View_Status_TOV_Target_Dynamisch_Saldo,VIEW
BI_PRD_DWH,dm,View_SvsExportThiemeMeulenhoff,VIEW
BI_PRD_DWH,dm,View_SvsExportThiemeMeulenhoffExamens,VIEW
BI_PRD_DWH,dbo,View_Targets_MBO,VIEW
BI_PRD_DWH,dbo,View_Targets_uitgefaseerd,VIEW
BI_PRD_DWH,dbo,View_Team_GA,VIEW
BI_PRD_DWH,dbo,View_Team_SVS,VIEW
BI_PRD_DWH,dbo,View_Telefoon,VIEW
BI_PRD_DWH,dbo,View_TestFactuurQuery,VIEW
BI_PRD_DWH,dbo,View_Titels,VIEW
BI_PRD_DWH,dbo,View_Top25Klanten,VIEW
BI_PRD_DWH,dbo,View_Tussenhandel_Accounts,VIEW
BI_PRD_DWH,dbo,View_TweetaligeCorrectieLLVolume,VIEW
BI_PRD_DWH,dbo,View_TypeVerkoopkans,VIEW
BI_PRD_DWH,dbo,View_UniekeGebruikersPerSchool,VIEW
BI_PRD_DWH,dbo,View_UniekeGebruikersPerSchool_Schoolrapport,VIEW
BI_PRD_DWH,dbo,View_update_datumveld,VIEW
BI_PRD_DWH,dbo,View_update_tijdsspanne,VIEW
BI_PRD_DWH,dbo,View_update_tijdsspanne_BO,VIEW
BI_PRD_DWH,dbo,View_update_tijdsspanne_YAGO,VIEW
BI_PRD_DWH,dbo,View_uploadPO,VIEW
BI_PRD_DWH,dbo,View_Verkoopkans_Current,VIEW
BI_PRD_DWH,dbo,View_Verkoopkans_Current_PO,VIEW
BI_PRD_DWH,dbo,View_Verkoopkans_GWTW_Activities,VIEW
BI_PRD_DWH,dbo,View_Verkoopkans_historie,VIEW
BI_PRD_DWH,dbo,View_VerkoopkansDubbel,VIEW
BI_PRD_DWH,dm,View_VerkoopkansWeekActiviteiten_bup,VIEW
